"Parent Molecule";"Name";"Synonyms";"Research Codes";"Phase";"Drug Applicants";"USAN Stem";"USAN Year";"USAN Definition";"USAN Stem - Substem";"First Approval";"ATC Codes";"Level 4 ATC Codes";"Level 3 ATC Codes";"Level 2 ATC Codes";"Level 1 ATC Codes";"Indication Class";"Patent";"Drug Type";"Passes Rule of Five";"First In Class";"Chirality";"Prodrug";"Oral";"Parenteral";"Topical";"Black Box";"Availability Type";"Smiles";"Inchi";"Withdrawn Flag";"Orphan"
"CHEMBL1452696";"FEPRAZONE";"DA 2370|DA-2370|FEPRAZONE";"DA 2370|DA-2370";"4.0";"";"";"";"";"";"1997";"M02AA16 | M01AX18 | M01AX68";"M02AA - Antiinflammatory preparations, non-steroids for topical use | M01AX - Other antiinflammatory and antirheumatic agents, non-steroids | M01AX - Other antiinflammatory and antirheumatic agents, non-steroids";"M02A - TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN | M01A - ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS | M01A - ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS";"M02 - TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN | M01 - ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS | M01 - ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS";"M - MUSCULO-SKELETAL SYSTEM | M - MUSCULO-SKELETAL SYSTEM | M - MUSCULO-SKELETAL SYSTEM";"";"None";"1:Synthetic Small Molecule";"1";"0";"Achiral Molecule";"0";"0";"0";"0";"0";"Withdrawn";"CC(C)=CCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O";"InChI=1S/C20H20N2O2/c1-15(2)13-14-18-19(23)21(16-9-5-3-6-10-16)22(20(18)24)17-11-7-4-8-12-17/h3-13,18H,14H2,1-2H3";"True";"0"
"CHEMBL3989690";"TESOFENSINE";"NS 2330|NS-2330|NS2330|TESOFENSINE";"NS 2330|NS-2330";"2.0";"";"'-fensine'";"";"norepinephrine, serotonin, dopamine, reuptake inhibitor";"'-fensine(-fensine)'";"";"";"";"";"";"";"";"None";"1:Synthetic Small Molecule";"1";"0";"Single Stereoisomer";"0";"0";"0";"0";"0";"Unknown";"CCOC[C@@H]1[C@@H](c2ccc(Cl)c(Cl)c2)C[C@@H]2CC[C@H]1N2C";"InChI=1S/C17H23Cl2NO/c1-3-21-10-14-13(9-12-5-7-17(14)20(12)2)11-4-6-15(18)16(19)8-11/h4,6,8,12-14,17H,3,5,7,9-10H2,1-2H3/t12-,13+,14+,17+/m0/s1";"False";"0"
"CHEMBL870";"ALENDRONIC ACID";"ALENDRONATE|ALENDRONIC ACID|Alendronate|Alendronic Acid|BINOSTO|FOSAMAX|Fosamax";"";"4.0";"Ascend Therapeutics Us Llc|Watson Laboratories Inc|Teva Pharmaceuticals Usa|Impax Laboratories Inc|Hangzhou Minsheng Binjiang Pharmaceutical Co Ltd|Organon Llc|Hikma Pharmaceuticals Usa Inc|Chartwell Rx Sciences Llc|Merck And Co Inc|Jubilant Cadista Pharmaceuticals Inc";"'-dronate'";"1990";"calcium metabolism regulators";"'-dronate(-dronate)'";"1995";"M05BA04";"M05BA - Bisphosphonates";"M05B - DRUGS AFFECTING BONE STRUCTURE AND MINERALIZATION";"M05 - DRUGS FOR TREATMENT OF BONE DISEASES";"M - MUSCULO-SKELETAL SYSTEM";"Bone Resorption Inhibitor";"US-7488496-B2";"1:Synthetic Small Molecule";"0";"0";"Achiral Molecule";"0";"1";"0";"0";"0";"Prescription Only";"NCCCC(O)(P(=O)(O)O)P(=O)(O)O";"InChI=1S/C4H13NO7P2/c5-3-1-2-4(6,13(7,8)9)14(10,11)12/h6H,1-3,5H2,(H2,7,8,9)(H2,10,11,12)";"False";"0"
"CHEMBL8260";"BAICALEIN";"BAICALEIN|NOROXYLIN|NSC-661431";"NSC-661431";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"None";"1:Synthetic Small Molecule";"1";"0";"Achiral Molecule";"0";"0";"0";"0";"0";"Unknown";"O=c1cc(-c2ccccc2)oc2cc(O)c(O)c(O)c12";"InChI=1S/C15H10O5/c16-9-6-11(8-4-2-1-3-5-8)20-12-7-10(17)14(18)15(19)13(9)12/h1-7,17-19H";"False";"0"
"CHEMBL527";"PIROXICAM";"BREXIDOL|CP-16,171|CP-16171|FELDENE|FELDENE 20|FELDENE P|FLAMATROL|KENTENE|LARAPAM|NSC-666076|PIROFLAM 10|PIROFLAM 20|PIROXICAM|PIROZIP 10|PIROZIP 20";"CP-16,171|CP-16171|NSC-666076";"4.0";"Cadila Healthcare Ltd|Watson Laboratories Inc|Teva Pharmaceuticals Usa|Hikma Pharmaceuticals Llc|Unichem Laboratories Ltd|Pfizer Laboratories Div Pfizer Inc|Egis Pharmaceuticals|Flamingo Pharmaceuticals Ltd|Micro Labs Ltd|Cycle Pharmaceuticals Ltd";"'-icam'";"1974";"anti-inflammatory agents (isoxicam type)";"'-icam(-icam)'";"1982";"M01AC01 | M02AA07 | S01BC06";"M01AC - Oxicams | M02AA - Antiinflammatory preparations, non-steroids for topical use | S01BC - Antiinflammatory agents, non-steroids";"M01A - ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS | M02A - TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN | S01B - ANTIINFLAMMATORY AGENTS";"M01 - ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS | M02 - TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN | S01 - OPHTHALMOLOGICALS";"M - MUSCULO-SKELETAL SYSTEM | M - MUSCULO-SKELETAL SYSTEM | S - SENSORY ORGANS";"Anti-Inflammatory,Anti-Inflammatory; Analgesic";"None";"1:Synthetic Small Molecule";"1";"0";"Achiral Molecule";"0";"1";"0";"0";"1";"Prescription Only";"CN1C(C(=O)Nc2ccccn2)=C(O)c2ccccc2S1(=O)=O";"InChI=1S/C15H13N3O4S/c1-18-13(15(20)17-12-8-4-5-9-16-12)14(19)10-6-2-3-7-11(10)23(18,21)22/h2-9,19H,1H3,(H,16,17,20)";"False";"0"
"CHEMBL4297543";"GET-73";"GET 73|GET-73";"";"1.0";"";"";"";"";"";"";"";"";"";"";"";"";"None";"1:Synthetic Small Molecule";"1";"0";"Achiral Molecule";"0";"0";"0";"0";"0";"Unknown";"COCCCC(=O)NCc1ccc(C(F)(F)F)cc1";"InChI=1S/C13H16F3NO2/c1-19-8-2-3-12(18)17-9-10-4-6-11(7-5-10)13(14,15)16/h4-7H,2-3,8-9H2,1H3,(H,17,18)";"False";"0"
"CHEMBL2103822";"TASIMELTEON";"BMS-214,778|BMS-214778|HETLIOZ LQ|Hetlioz|TASIMELTEON|VEC-162";"BMS-214,778|BMS-214778|VEC-162";"4.0";"Msn Laboratories Private Ltd|Vanda Pharmaceuticals Inc|Apotex Inc|Teva Pharmaceuticals Usa Inc";"'-melteon'";"2007";"selective melatonin receptor agonist";"'-melteon(-melteon)'";"2014";"N05CH03";"N05CH - Melatonin receptor agonists";"N05C - HYPNOTICS AND SEDATIVES";"N05 - PSYCHOLEPTICS";"N - NERVOUS SYSTEM";"";"US-9060995-B2";"1:Synthetic Small Molecule";"1";"0";"Single Stereoisomer";"0";"1";"0";"0";"0";"Prescription Only";"CCC(=O)NC[C@@H]1C[C@H]1c1cccc2c1CCO2";"InChI=1S/C15H19NO2/c1-2-15(17)16-9-10-8-13(10)11-4-3-5-14-12(11)6-7-18-14/h3-5,10,13H,2,6-9H2,1H3,(H,16,17)/t10-,13+/m0/s1";"False";"1"
"CHEMBL2110805";"EMEPRONIUM";"EMEPRONIUM|EMEPRONIUM CATION|EMEPRONIUM ION";"";"4.0";"";"'-ium; -onium'";"";"quaternary ammonium derivatives; quaternary ammonium derivatives";"'-ium(-ium); -onium(-onium)'";"";"N05CX05 | G04BD01";"N05CX - Hypnotics and sedatives in combination, excl. barbiturates | G04BD - Drugs for urinary frequency and incontinence";"N05C - HYPNOTICS AND SEDATIVES | G04B - UROLOGICALS";"N05 - PSYCHOLEPTICS | G04 - UROLOGICALS";"N - NERVOUS SYSTEM | G - GENITO URINARY SYSTEM AND SEX HORMONES";"";"None";"1:Synthetic Small Molecule";"1";"0";"Racemic Mixture";"0";"0";"0";"0";"0";"Unknown";"CC[N+](C)(C)C(C)CC(c1ccccc1)c1ccccc1";"InChI=1S/C20H28N/c1-5-21(3,4)17(2)16-20(18-12-8-6-9-13-18)19-14-10-7-11-15-19/h6-15,17,20H,5,16H2,1-4H3/q+1";"False";"0"
"CHEMBL685";"MEBENDAZOLE";"CHLORFENSON|EMVERM|K-6451|MEBENDAZOLE|MEBENDAZOLE POLYMORPH C|MEBENDAZOLUM|Mebendazole|Mebenvet|NSC-184849|NSC-5618|ORTHOTRAN|OVEX|OVITELMIN|OVOCHLOR|PANTELMIN|R 17,635|R-17635|Telmin|Telmintic|VERMICIDIN|VERMOX|ZHIHUANQING";"NSC-184849|NSC-5618|R 17,635|R-17635";"4.0";"Impax Laboratories Inc|Janssen Pharmaceuticals Inc";"'-bendazole'";"1971";"antithelmintics (tibendazole type)";"'-bendazole(-bendazole)'";"1974";"P02CA51 | P02CA01";"P02CA - Benzimidazole derivatives | P02CA - Benzimidazole derivatives";"P02C - ANTINEMATODAL AGENTS | P02C - ANTINEMATODAL AGENTS";"P02 - ANTHELMINTICS | P02 - ANTHELMINTICS";"P - ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS | P - ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS";"Anthelmintic";"None";"1:Synthetic Small Molecule";"1";"0";"Achiral Molecule";"0";"1";"0";"0";"0";"Prescription Only";"COC(=O)Nc1nc2cc(C(=O)c3ccccc3)ccc2[nH]1";"InChI=1S/C16H13N3O3/c1-22-16(21)19-15-17-12-8-7-11(9-13(12)18-15)14(20)10-5-3-2-4-6-10/h2-9H,1H3,(H2,17,18,19,21)";"False";"0"
"CHEMBL2107261";"TOLPROPAMINE";"TOLPROPAMINE";"";"2.0";"";"'-pamine'";"";"dopaminergics (butopamine type)";"'-pamine(-pamine)'";"";"D04AA12";"D04AA - Antihistamines for topical use";"D04A - ANTIPRURITICS, INCL. ANTIHISTAMINES, ANESTHETICS, ETC.";"D04 - ANTIPRURITICS, INCL. ANTIHISTAMINES, ANESTHETICS, ETC.";"D - DERMATOLOGICALS";"";"None";"1:Synthetic Small Molecule";"1";"0";"Racemic Mixture";"0";"0";"0";"0";"0";"Unknown";"Cc1ccc(C(CCN(C)C)c2ccccc2)cc1";"InChI=1S/C18H23N/c1-15-9-11-17(12-10-15)18(13-14-19(2)3)16-7-5-4-6-8-16/h4-12,18H,13-14H2,1-3H3";"False";"0"
"CHEMBL15605";"HYDROCHLORTHIAZIDE";"Thiazole";"";"2.0";"";"'-thiazide'";"";"diuretics (thiazide derivatives)";"'-thiazide(-thiazide)'";"";"";"";"";"";"";"";"None";"1:Synthetic Small Molecule";"1";"0";"Unknown";"0";"0";"0";"0";"0";"Unknown";"c1cscn1";"InChI=1S/C3H3NS/c1-2-5-3-4-1/h1-3H";"False";"0"
"CHEMBL42336";"METHIONINE";"L-METHIONINE|METHIONINE|NSC-22946|Racemethionine";"NSC-22946";"4.0";"";"";"1980";"";"";"";"V03AB26";"V03AB - Antidotes";"V03A - ALL OTHER THERAPEUTIC PRODUCTS";"V03 - ALL OTHER THERAPEUTIC PRODUCTS";"V - VARIOUS";"Amino Acid,Radioactive Agent";"None";"1:Synthetic Small Molecule";"1";"0";"Single Stereoisomer";"0";"0";"0";"0";"0";"Unknown";"CSCC[C@H](N)C(=O)O";"InChI=1S/C5H11NO2S/c1-9-3-2-4(6)5(7)8/h4H,2-3,6H2,1H3,(H,7,8)/t4-/m0/s1";"False";"0"
"CHEMBL2107797";"NORGESTREL";"DL-NORGESTREL|FH-122A|NORGESTREL|NSC-757251|OPILL|OVRETTE|Prefest|Previfem|SH-70850|SH-850|Sprintec|Tri-Previfem|Tri-Sprintec|WY-3707";"FH-122A|NSC-757251|SH-70850|SH-850|WY-3707";"4.0";"Cadence Health|Lupin Ltd|Laboratoire Hra Pharma|Mylan Laboratories Ltd|Wyeth Pharmaceuticals Llc|Watson Laboratories Inc|Duramed Pharmaceuticals Inc Sub Barr Laboratories Inc|Wyeth Pharmaceuticals Inc Sub Pfizer Inc|Novast Laboratories Ltd|Dr Reddys Laboratories Sa";"'-estr-; -gest-'";"1966";"estrogens; progestins";"'-estr-(-estr-); -gest-(-gest-)'";"1968";"";"";"";"";"";"Progestin";"None";"1:Synthetic Small Molecule";"1";"0";"Racemic Mixture";"0";"1";"0";"0";"0";"Prescription Only";"C#CC1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC";"InChI=1S/C21H28O2/c1-3-20-11-9-17-16-8-6-15(22)13-14(16)5-7-18(17)19(20)10-12-21(20,23)4-2/h2,13,16-19,23H,3,5-12H2,1H3/t16-,17+,18+,19-,20-,21?/m0/s1";"False";"0"
"CHEMBL1377";"PROGUANIL";"CHLORGUANIDE|CHLOROGUANIDE|PROGUANIL|Proguanil";"";"4.0";"Mylan Pharmaceuticals Inc|Glenmark Generics Ltd|Glaxosmithkline";"";"2000";"";"";"2000";"P01BB01 | P01BB51";"P01BB - Biguanides | P01BB - Biguanides";"P01B - ANTIMALARIALS | P01B - ANTIMALARIALS";"P01 - ANTIPROTOZOALS | P01 - ANTIPROTOZOALS";"P - ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS | P - ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS";"";"None";"1:Synthetic Small Molecule";"1";"0";"Achiral Molecule";"1";"1";"0";"0";"0";"Prescription Only";"CC(C)NC(=N)NC(=N)Nc1ccc(Cl)cc1";"InChI=1S/C11H16ClN5/c1-7(2)15-10(13)17-11(14)16-9-5-3-8(12)4-6-9/h3-7H,1-2H3,(H5,13,14,15,16,17)";"False";"0"
"CHEMBL2104200";"BUNAFTINE";"BUNAFTINE|BUNAPHTIDE|BUNAPHTINE";"";"2.0";"";"";"";"";"";"";"C01BD03";"C01BD - Antiarrhythmics, class III";"C01B - ANTIARRHYTHMICS, CLASS I AND III";"C01 - CARDIAC THERAPY";"C - CARDIOVASCULAR SYSTEM";"";"None";"1:Synthetic Small Molecule";"1";"0";"Achiral Molecule";"0";"0";"0";"0";"0";"Unknown";"CCCCN(CCN(CC)CC)C(=O)c1cccc2ccccc12";"InChI=1S/C21H30N2O/c1-4-7-15-23(17-16-22(5-2)6-3)21(24)20-14-10-12-18-11-8-9-13-19(18)20/h8-14H,4-7,15-17H2,1-3H3";"False";"0"
"CHEMBL498416";"L-KYNURENINE";"L-Kynurenine";"";"1.0";"";"";"";"";"";"";"";"";"";"";"";"";"None";"1:Synthetic Small Molecule";"1";"0";"Unknown";"0";"0";"0";"0";"0";"Unknown";"Nc1ccccc1C(=O)C[C@H](N)C(=O)O";"InChI=1S/C10H12N2O3/c11-7-4-2-1-3-6(7)9(13)5-8(12)10(14)15/h1-4,8H,5,11-12H2,(H,14,15)/t8-/m0/s1";"False";"0"
"CHEMBL1201780";"CARGLUMIC ACID";"CARBAGLU|CARGLUMIC ACID|N-CARBAMYL-L-GLUTAMIC ACID|NSC-760124|OE 312|OE 312 (LABORATORY CODE DESIGNATION)|OE-312|Ucedane";"NSC-760124|OE 312|OE 312 (LABORATORY CODE DESIGNATION)|OE-312";"4.0";"Navinta Llc|Recordati Rare Diseases Inc|Novitium Pharma Llc";"";"2009";"";"";"2010";"A16AA05";"A16AA - Amino acids and derivatives";"A16A - OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS";"A16 - OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS";"A - ALIMENTARY TRACT AND METABOLISM";"";"None";"1:Synthetic Small Molecule";"1";"1";"Single Stereoisomer";"0";"1";"0";"0";"0";"Prescription Only";"NC(=O)N[C@@H](CCC(=O)O)C(=O)O";"InChI=1S/C6H10N2O5/c7-6(13)8-3(5(11)12)1-2-4(9)10/h3H,1-2H2,(H,9,10)(H,11,12)(H3,7,8,13)/t3-/m0/s1";"False";"0"
"CHEMBL2106561";"CADRALAZINE";"CADRAL|CADRALAZINE";"";"2.0";"";"'-dralazine; -lazine'";"";"antihypertensives (hydrazine-phthalazines); antiarrhythmic/antianginal/antihypertensive agents, phthalazine like structure";"'-dralazine(-dralazine); -lazine(-lazine)'";"";"C02DB04";"C02DB - Hydrazinophthalazine derivatives";"C02D - ARTERIOLAR SMOOTH MUSCLE, AGENTS ACTING ON";"C02 - ANTIHYPERTENSIVES";"C - CARDIOVASCULAR SYSTEM";"";"None";"1:Synthetic Small Molecule";"1";"0";"Racemic Mixture";"0";"0";"0";"0";"0";"Unknown";"CCOC(=O)NNc1ccc(N(CC)CC(C)O)nn1";"InChI=1S/C12H21N5O3/c1-4-17(8-9(3)18)11-7-6-10(13-15-11)14-16-12(19)20-5-2/h6-7,9,18H,4-5,8H2,1-3H3,(H,13,14)(H,16,19)";"False";"0"
"CHEMBL244888";"NIFUROXAZIDE";"ERCEFURYL 200|NIFUROXAZIDE|NSC-759261|RC-27109|SJ000287313";"NSC-759261|RC-27109|SJ000287313";"4.0";"";"'nifur-'";"";"5-nitrofuran derivatives";"'nifur-(nifur-)'";"";"A07AX03";"A07AX - Other intestinal antiinfectives";"A07A - INTESTINAL ANTIINFECTIVES";"A07 - ANTIDIARRHEALS, INTESTINAL ANTIINFLAMMATORY/ANTIINFECTIVE AGENTS";"A - ALIMENTARY TRACT AND METABOLISM";"";"None";"1:Synthetic Small Molecule";"1";"0";"Achiral Molecule";"0";"0";"0";"0";"0";"Unknown";"O=C(N/N=C/c1ccc([N+](=O)[O-])o1)c1ccc(O)cc1";"InChI=1S/C12H9N3O5/c16-9-3-1-8(2-4-9)12(17)14-13-7-10-5-6-11(20-10)15(18)19/h1-7,16H,(H,14,17)/b13-7+";"False";"0"
"CHEMBL11608";"TYRAMINE";"2-P-HYDROXYPHENYLETHYLAMINE|FEMA NO. 4215|NSC-249188|RACTOPAMINE HYDROCHLORIDE SUSPENSION IMPURITY, TYRAMINE-|SYSTOGENE|TOCOSINE|TYRAMINE|TYROSAMINE|UTERAMINE";"FEMA NO. 4215|NSC-249188";"3.0";"";"";"";"";"";"";"";"";"";"";"";"";"None";"1:Synthetic Small Molecule";"1";"0";"Achiral Molecule";"0";"0";"0";"0";"0";"Unknown";"NCCc1ccc(O)cc1";"InChI=1S/C8H11NO/c9-6-5-7-1-3-8(10)4-2-7/h1-4,10H,5-6,9H2";"False";"0"
"CHEMBL154";"NAPROXEN";"ALEVE|ARTHROSIN 250|ARTHROSIN 250 EC|ARTHROSIN 500|ARTHROSIN 500 EC|Aleve|Anaprox|CONDROTEC|EC-NAPROSYN|Equiproxen|FEMINAX ULTRA|GRENOXAL|KENOSYN|LARAFLEX|NAPRATEC OP|NAPROSYN|NAPROSYN 375|NAPROSYN EC|NAPROXEN|NSC-750183|NSC-757239|NYCOPREN|Naprelan|PN400 COMPONENT NAPROXEN|PRANOXEN CONTINUS|PROSAID|RHEUFLEX 250|RHEUFLEX 500|RIMOXYN|RS-3540|STIRLESCENT|TIMPRON|TIMPRON 250 EC|TIMPRON 500 EC|VALROX|VIMOVO";"NSC-750183|NSC-757239|PN400 COMPONENT NAPROXEN|RS-3540";"4.0";"Nuvo Phamaceuticals Inc|Perrigo R And D Co|Tulex Pharmaceuticals Inc|Patheon Softgels Bv|Novelgenix Therapeutics Pvt Ltd|Dava Pharmaceuticals Inc|Actavis Laboratories Fl Inc|Yichang Humanwell Pharmaceutical Co Ltd|Watson Laboratories Inc|Teva Pharmaceuticals Usa";"";"1970";"";"";"1976";"G02CC02 | M01AE02 | M02AA12";"G02CC - Antiinflammatory products for vaginal administration | M01AE - Propionic acid derivatives | M02AA - Antiinflammatory preparations, non-steroids for topical use";"G02C - OTHER GYNECOLOGICALS | M01A - ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS | M02A - TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN";"G02 - OTHER GYNECOLOGICALS | M01 - ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS | M02 - TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN";"G - GENITO URINARY SYSTEM AND SEX HORMONES | M - MUSCULO-SKELETAL SYSTEM | M - MUSCULO-SKELETAL SYSTEM";"Anti-Inflammatory; Antipyretic; Analgesic,Antipyretic; Anti-Inflammatory; Analgesic";"US-7332183-B2";"1:Synthetic Small Molecule";"1";"0";"Single Stereoisomer";"0";"1";"0";"0";"1";"Over the Counter";"COc1ccc2cc([C@H](C)C(=O)O)ccc2c1";"InChI=1S/C14H14O3/c1-9(14(15)16)10-3-4-12-8-13(17-2)6-5-11(12)7-10/h3-9H,1-2H3,(H,15,16)/t9-/m0/s1";"False";"0"
"CHEMBL1908847";"SPARTEINE";"SPARTEINE";"";"4.0";"";"";"1962";"";"";"";"C01BA04";"C01BA - Antiarrhythmics, class Ia";"C01B - ANTIARRHYTHMICS, CLASS I AND III";"C01 - CARDIAC THERAPY";"C - CARDIOVASCULAR SYSTEM";"";"None";"1:Synthetic Small Molecule";"1";"0";"Single Stereoisomer";"0";"0";"0";"0";"0";"Withdrawn";"C1CCN2C[C@@H]3C[C@@H](CN4CCCC[C@@H]34)[C@H]2C1";"InChI=1S/C15H26N2/c1-3-7-16-11-13-9-12(14(16)5-1)10-17-8-4-2-6-15(13)17/h12-15H,1-11H2/t12-,13-,14-,15+/m0/s1";"True";"0"
"CHEMBL185885";"AES-103";"5-(HYDROXYMETHYL)-2-FURALDEHYDE|5-(HYDROXYMETHYL)-2-FURANCARBONAL|5-(HYDROXYMETHYL)-2-FURFURAL|5-HYDROXYMETHYL-2-FURFURALDEHYDE|AES-103|NSC-40738";"NSC-40738";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"None";"1:Synthetic Small Molecule";"1";"0";"Achiral Molecule";"0";"0";"0";"0";"0";"Unknown";"O=Cc1ccc(CO)o1";"InChI=1S/C6H6O3/c7-3-5-1-2-6(4-8)9-5/h1-3,8H,4H2";"False";"0"
"CHEMBL558";"MEXILETINE";"(RS)-MEXILETINE|DL-MEXILETINE|MEXILETINE|Mexiletine";"";"4.0";"Chemistry And Health Fz Llc|Annora Pharma Private Ltd|Carnegie Pharmaceuticals Llc|Senores Pharmaceuticals Inc|Teva Pharmaceuticals Usa Inc|Boehringer Ingelheim|Ani Pharmaceuticals Inc|Watson Laboratories Inc|Crossmedika Sa|Novast Laboratories Ltd";"";"1986";"";"";"1985";"C01BB02";"C01BB - Antiarrhythmics, class Ib";"C01B - ANTIARRHYTHMICS, CLASS I AND III";"C01 - CARDIAC THERAPY";"C - CARDIOVASCULAR SYSTEM";"Cardiac Depressant (anti-arrhythmic)";"None";"1:Synthetic Small Molecule";"1";"0";"Racemic Mixture";"0";"1";"0";"0";"1";"Prescription Only";"Cc1cccc(C)c1OCC(C)N";"InChI=1S/C11H17NO/c1-8-5-4-6-9(2)11(8)13-7-10(3)12/h4-6,10H,7,12H2,1-3H3";"False";"1"
"CHEMBL2107726";"ARIMOCLOMOL";"ARIMOCLOMOL|BRX-220 FREE BASE";"BRX-220 FREE BASE";"3.0";"";"'-clomol'";"2018";"heat-shock protein inducers, bimoclomal type";"'-clomol(-clomol)'";"";"N07XX17";"N07XX - Other nervous system drugs";"N07X - OTHER NERVOUS SYSTEM DRUGS";"N07 - OTHER NERVOUS SYSTEM DRUGS";"N - NERVOUS SYSTEM";"";"None";"1:Synthetic Small Molecule";"1";"0";"Single Stereoisomer";"0";"0";"0";"0";"0";"Unknown";"[O-][n+]1cccc(/C(Cl)=N/OC[C@H](O)CN2CCCCC2)c1";"InChI=1S/C14H20ClN3O3/c15-14(12-5-4-8-18(20)9-12)16-21-11-13(19)10-17-6-2-1-3-7-17/h4-5,8-9,13,19H,1-3,6-7,10-11H2/b16-14-/t13-/m1/s1";"False";"0"
"CHEMBL2106572";"CALDARET";"CALDARET";"";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"None";"1:Synthetic Small Molecule";"1";"0";"Achiral Molecule";"0";"0";"0";"0";"0";"Unknown";"Cc1ccc(N2CCNCC2)c(S(=O)(=O)O)c1";"InChI=1S/C11H16N2O3S/c1-9-2-3-10(11(8-9)17(14,15)16)13-6-4-12-5-7-13/h2-3,8,12H,4-7H2,1H3,(H,14,15,16)";"False";"0"
"CHEMBL1113";"AMOXAPINE";"AMOXAPINE|ASENDIN|ASENDIS|CL 67,772|CL 67772|CL-67,772|CL-67772|DEFANYL|NSC-759559";"CL 67,772|CL 67772|CL-67,772|CL-67772|NSC-759559";"4.0";"Watson Pharmaceuticals Inc An Indirect Wholly Owned Sub Of Teva Pharmaceuticals Usa Inc|Watson Laboratories Inc|Lederle Laboratories Div American Cyanamid Co|Chartwell Rx Sciences Llc";"'-pine'";"1971";"tricyclic compounds";"'-pine(-pine)'";"1980";"N06AA17";"N06AA - Non-selective monoamine reuptake inhibitors";"N06A - ANTIDEPRESSANTS";"N06 - PSYCHOANALEPTICS";"N - NERVOUS SYSTEM";"Antidepressant";"None";"1:Synthetic Small Molecule";"1";"0";"Achiral Molecule";"0";"1";"0";"0";"1";"Prescription Only";"Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2";"InChI=1S/C17H16ClN3O/c18-12-5-6-15-13(11-12)17(21-9-7-19-8-10-21)20-14-3-1-2-4-16(14)22-15/h1-6,11,19H,7-10H2";"False";"0"
"CHEMBL1380";"ABACAVIR";"ABACAVIR|AVACAVIR|Abacavir|Epzicom|NSC-742406|ZIAGEN|Ziagen";"NSC-742406";"4.0";"Mylan Pharmaceuticals Inc|Lupin Ltd|Aurobindo Pharma Ltd|Apotex Inc|Hetero Labs Ltd Unit Iii|Viiv Healthcare Co|Teva Pharmaceuticals Usa|Strides Pharma Global Pte Ltd|Laurus Labs Ltd|Zydus Pharmaceuticals Usa Inc";"'-vir'";"1996";"antivirals: carbocyclic nucleosides";"'-vir(-vir (-cavir))'";"1998";"J05AF06";"J05AF - Nucleoside and nucleotide reverse transcriptase inhibitors";"J05A - DIRECT ACTING ANTIVIRALS";"J05 - ANTIVIRALS FOR SYSTEMIC USE";"J - ANTIINFECTIVES FOR SYSTEMIC USE";"Antiviral";"US-8129385-B2";"1:Synthetic Small Molecule";"1";"0";"Single Stereoisomer";"1";"1";"0";"0";"1";"Prescription Only";"Nc1nc(NC2CC2)c2ncn([C@H]3C=C[C@@H](CO)C3)c2n1";"InChI=1S/C14H18N6O/c15-14-18-12(17-9-2-3-9)11-13(19-14)20(7-16-11)10-4-1-8(5-10)6-21/h1,4,7-10,21H,2-3,5-6H2,(H3,15,17,18,19)/t8-,10+/m1/s1";"False";"0"
